data/Road2_bf/IMG/center_2017_12_18_15_51_08_786.jpg,Data/Road2_bf/IMG/left_2017_12_18_15_51_08_786.jpg,Data/Road2_bf/IMG/right_2017_12_18_15_51_08_786.jpg,0.01176471,0.0,0.0,18.80816
data/Road2_bf/IMG/center_2017_12_18_15_51_08_858.jpg,Data/Road2_bf/IMG/left_2017_12_18_15_51_08_858.jpg,Data/Road2_bf/IMG/right_2017_12_18_15_51_08_858.jpg,0.01176471,0.0,0.0,18.20305
data/Road2_bf/IMG/center_2017_12_18_15_51_08_931.jpg,Data/Road2_bf/IMG/left_2017_12_18_15_51_08_931.jpg,Data/Road2_bf/IMG/right_2017_12_18_15_51_08_931.jpg,0.01176471,0.13641,0.0,18.0894
data/Road2_bf/IMG/center_2017_12_18_15_51_09_007.jpg,Data/Road2_bf/IMG/left_2017_12_18_15_51_09_007.jpg,Data/Road2_bf/IMG/right_2017_12_18_15_51_09_007.jpg,0.01176471,0.3067224,0.0,18.22882
data/Road2_bf/IMG/center_2017_12_18_15_51_09_075.jpg,Data/Road2_bf/IMG/left_2017_12_18_15_51_09_075.jpg,Data/Road2_bf/IMG/right_2017_12_18_15_51_09_075.jpg,0.01176471,0.130409,0.0,18.69297
data/Road2_bf/IMG/center_2017_12_18_15_51_09_142.jpg,Data/Road2_bf/IMG/left_2017_12_18_15_51_09_142.jpg,Data/Road2_bf/IMG/right_2017_12_18_15_51_09_142.jpg,0.01176471,0.0,0.0,18.15045
data/Road2_bf/IMG/center_2017_12_18_15_51_09_211.jpg,Data/Road2_bf/IMG/left_2017_12_18_15_51_09_211.jpg,Data/Road2_bf/IMG/right_2017_12_18_15_51_09_211.jpg,0.01176471,0.0,0.0,17.9866
data/Road2_bf/IMG/center_2017_12_18_15_51_09_279.jpg,Data/Road2_bf/IMG/left_2017_12_18_15_51_09_279.jpg,Data/Road2_bf/IMG/right_2017_12_18_15_51_09_279.jpg,0.01176471,0.0,0.0,18.37957
data/Road2_bf/IMG/center_2017_12_18_15_51_09_347.jpg,Data/Road2_bf/IMG/left_2017_12_18_15_51_09_347.jpg,Data/Road2_bf/IMG/right_2017_12_18_15_51_09_347.jpg,0.01176471,0.2337813,0.0,18.30908
data/Road2_bf/IMG/center_2017_12_18_15_51_09_415.jpg,Data/Road2_bf/IMG/left_2017_12_18_15_51_09_415.jpg,Data/Road2_bf/IMG/right_2017_12_18_15_51_09_415.jpg,0.01176471,0.408675,0.0,18.01894
